Date,Open,High,Low,Close,Adj Close,Volume
2015-09-10,1271.0,1289.25,1263.5,1272.699951171875,1076.37744140625,2665818
2015-09-11,1273.25,1284.199951171875,1270.300048828125,1276.0,1079.1690673828125,1592672
2015-09-14,1282.5,1282.5,1271.5,1275.824951171875,1079.020751953125,1589318
2015-09-15,1275.824951171875,1279.449951171875,1268.0,1268.625,1072.931396484375,1379900
2015-09-16,1277.5,1282.5,1270.5250244140625,1275.175048828125,1078.470947265625,1756816
2015-09-18,1282.5,1293.0,1269.5,1275.625,1078.8516845703125,2455294
2015-09-21,1275.0,1278.550048828125,1266.5999755859375,1275.5250244140625,1078.766845703125,1108840
2015-09-22,1278.75,1286.199951171875,1245.0,1263.4000244140625,1068.5125732421875,2081246
2015-09-23,1267.1500244140625,1278.875,1256.300048828125,1266.324951171875,1070.9862060546875,1228352
2015-09-24,1267.75,1295.0,1264.949951171875,1290.199951171875,1091.1785888671875,2354254
2015-09-28,1297.0,1309.5,1289.75,1296.8499755859375,1096.8026123046875,2366812
2015-09-29,1291.675048828125,1317.0,1284.925048828125,1294.125,1094.4984130859375,3325952
2015-09-30,1321.8499755859375,1321.8499755859375,1285.4749755859375,1294.0250244140625,1094.4130859375,3368336
2015-10-01,1299.5,1324.9749755859375,1296.0999755859375,1322.300048828125,1118.3265380859375,2834408
2015-10-05,1326.3499755859375,1385.0,1326.3499755859375,1355.824951171875,1146.6800537109375,4807306
2015-10-06,1362.5,1363.0,1342.0,1350.0,1141.75390625,3979590
2015-10-07,1346.9749755859375,1358.5,1323.4749755859375,1326.9749755859375,1122.2806396484375,2065530
2015-10-08,1335.0,1339.175048828125,1310.0,1316.9000244140625,1113.759765625,2357550
2015-10-09,1325.25,1325.300048828125,1304.0,1314.824951171875,1112.0048828125,2249724
2015-10-12,1327.5,1330.175048828125,1293.5,1296.300048828125,1096.33740234375,2455912
2015-10-13,1301.4000244140625,1306.0,1283.800048828125,1299.2750244140625,1098.853759765625,6179712
2015-10-14,1274.0,1274.0,1240.0,1241.8499755859375,1050.2867431640625,8337128
2015-10-15,1245.0,1251.75,1232.5,1233.875,1043.54150390625,3215710
2015-10-16,1240.449951171875,1246.0,1235.0,1236.0,1045.3389892578125,2333828
2015-10-19,1245.0,1247.4749755859375,1227.925048828125,1244.375,1052.4219970703125,3130642
2015-10-20,1248.125,1265.0,1247.800048828125,1263.375,1068.491455078125,2695084
2015-10-21,1267.5,1271.0,1261.125,1265.0,1069.865966796875,1929688
2015-10-23,1274.0,1274.0,1263.6500244140625,1268.574951171875,1075.2266845703125,2335398
2015-10-26,1274.5,1274.5,1257.550048828125,1268.2750244140625,1074.9722900390625,1414630
2015-10-27,1265.0250244140625,1272.449951171875,1260.175048828125,1265.550048828125,1072.6627197265625,1530420
2015-10-28,1255.0250244140625,1266.7750244140625,1255.0250244140625,1264.550048828125,1071.815185546875,1255342
2015-10-29,1266.7750244140625,1267.699951171875,1245.0250244140625,1247.675048828125,1057.5120849609375,3130316
2015-10-30,1250.0,1255.949951171875,1242.5,1247.5999755859375,1057.4483642578125,1516696
2015-11-02,1250.0,1261.4000244140625,1243.7750244140625,1258.675048828125,1066.835205078125,1319294
2015-11-03,1264.0,1273.9000244140625,1259.25,1271.7249755859375,1077.896240234375,1364906
2015-11-04,1272.5,1273.5999755859375,1260.0,1266.9000244140625,1073.806884765625,991434
2015-11-05,1265.4000244140625,1267.4749755859375,1240.0,1241.324951171875,1052.1295166015625,1596098
2015-11-06,1246.0,1259.125,1241.7249755859375,1252.875,1061.9190673828125,908024
2015-11-09,1247.5,1251.375,1234.300048828125,1235.675048828125,1047.3408203125,2021556
2015-11-10,1236.4749755859375,1238.5,1225.0,1229.074951171875,1041.7469482421875,1361920
2015-11-13,1219.0250244140625,1219.0250244140625,1193.2750244140625,1198.699951171875,1016.001220703125,2743232
2015-11-16,1195.0,1195.0,1178.0,1187.300048828125,1006.339111328125,2043528
2015-11-17,1190.25,1199.2249755859375,1187.5,1195.2750244140625,1013.0989379882812,1985028
2015-11-18,1194.449951171875,1194.449951171875,1173.0,1175.7249755859375,996.5283813476562,1520352
2015-11-19,1182.675048828125,1190.800048828125,1176.0,1181.2750244140625,1001.2323608398438,1866906
2015-11-20,1183.25,1211.7750244140625,1180.9749755859375,1199.175048828125,1016.404052734375,2012126
2015-11-23,1202.6500244140625,1206.699951171875,1191.125,1195.5250244140625,1013.3106079101562,1088082
2015-11-24,1190.0250244140625,1196.2249755859375,1182.75,1183.9749755859375,1003.52099609375,998640
2015-11-26,1188.949951171875,1191.199951171875,1168.925048828125,1172.7750244140625,994.028076171875,2915292
2015-11-27,1174.0,1179.7249755859375,1166.25,1176.675048828125,997.333251953125,1737206
2015-11-30,1182.5,1195.625,1175.074951171875,1186.7750244140625,1005.8939819335938,4100048
2015-12-01,1181.449951171875,1189.0250244140625,1178.5250244140625,1180.949951171875,1000.9569702148438,1721994
2015-12-02,1189.0,1189.050048828125,1173.25,1182.5999755859375,1002.355224609375,1640296
2015-12-03,1180.0,1186.5,1173.5,1175.375,996.231689453125,2283358
2015-12-04,1170.0,1173.6500244140625,1160.550048828125,1164.199951171875,986.7599487304688,1246092
2015-12-07,1166.0999755859375,1171.949951171875,1157.625,1159.9000244140625,983.114990234375,1382604
2015-12-08,1159.699951171875,1174.5,1158.6500244140625,1164.5,987.0139770507812,1139964
2015-12-09,1168.949951171875,1186.4000244140625,1160.0,1183.824951171875,1003.3935546875,5282806
2015-12-10,1184.5,1195.5999755859375,1176.0,1192.2750244140625,1010.5558471679688,1723988
2015-12-11,1191.5,1195.9749755859375,1181.625,1193.0,1011.1703491210938,1652378
2015-12-14,1167.5999755859375,1193.5,1165.300048828125,1189.2249755859375,1007.9703369140625,2718532
2015-12-15,1189.2249755859375,1192.5,1181.5250244140625,1187.925048828125,1006.8689575195312,1135868
2015-12-16,1192.0,1207.25,1192.0,1204.199951171875,1020.6633911132812,1435934
2015-12-17,1207.5,1222.5,1196.675048828125,1219.875,1033.94970703125,1618844
2015-12-18,1210.0,1217.0999755859375,1200.324951171875,1208.4000244140625,1024.22314453125,3024970
2015-12-21,1209.9749755859375,1225.0,1203.425048828125,1223.199951171875,1036.767333984375,1610104
2015-12-22,1220.0,1220.0,1200.0,1202.5250244140625,1019.2439575195312,1560858
2015-12-23,1207.5,1217.5,1205.2750244140625,1212.9000244140625,1028.037353515625,849834
2015-12-24,1210.5,1219.0999755859375,1202.0,1217.125,1031.61865234375,843160
2015-12-28,1214.0,1233.199951171875,1210.0999755859375,1231.3499755859375,1043.6748046875,3704198
2015-12-29,1229.175048828125,1232.6500244140625,1222.875,1227.9000244140625,1040.75146484375,1708524
2015-12-30,1226.5250244140625,1229.5,1206.1500244140625,1209.1500244140625,1024.8590087890625,1605762
2015-12-31,1207.875,1224.25,1203.75,1218.425048828125,1032.7205810546875,1240318
2016-01-01,1219.5,1219.5,1206.125,1208.199951171875,1024.0537109375,712262
2016-01-04,1205.074951171875,1207.0,1183.0250244140625,1184.800048828125,1004.2198486328125,1870184
2016-01-05,1192.5,1193.300048828125,1170.5,1174.4749755859375,995.4683227539062,2678020
2016-01-06,1175.0999755859375,1193.074951171875,1175.0999755859375,1190.800048828125,1009.3057250976562,2653228
2016-01-07,1185.0,1191.449951171875,1180.0,1185.625,1004.9193115234375,3199580
2016-01-08,1192.5,1203.675048828125,1186.25,1198.800048828125,1016.086181640625,1907544
2016-01-11,1191.25,1192.0,1174.425048828125,1181.175048828125,1001.147705078125,2930228
2016-01-12,1181.3499755859375,1182.5,1150.800048828125,1163.5250244140625,986.187744140625,3482594
2016-01-13,1158.5,1163.5,1127.550048828125,1139.5999755859375,965.9091186523438,4746092
2016-01-14,1136.5,1149.449951171875,1125.0,1139.4000244140625,965.7393798828125,2742052
2016-01-15,1144.425048828125,1145.8499755859375,1127.5,1130.550048828125,958.2388305664062,3269408
2016-01-18,1131.0,1145.949951171875,1130.0,1138.824951171875,965.25244140625,2213922
2016-01-19,1138.5,1150.0,1134.1500244140625,1139.6500244140625,965.9512329101562,967910
2016-01-20,1136.9000244140625,1142.5,1121.5,1140.050048828125,966.2907104492188,1615954
2016-01-21,1142.5,1144.949951171875,1122.875,1127.25,957.7517700195312,2675536
2016-01-22,1136.5,1151.0250244140625,1130.0,1147.875,975.2753295898438,1343178
2016-01-25,1150.949951171875,1169.5,1145.75,1152.324951171875,979.05615234375,1397560
2016-01-27,1151.0,1164.9749755859375,1140.949951171875,1159.875,985.4715576171875,1626986
2016-01-28,1157.75,1174.449951171875,1154.0250244140625,1165.5999755859375,990.3352661132812,3106660
2016-01-29,1179.3499755859375,1200.0,1167.5250244140625,1195.6500244140625,1015.8668823242188,2235744
2016-02-01,1195.550048828125,1206.4749755859375,1179.5,1201.3499755859375,1020.7098999023438,1495274
2016-02-02,1204.5,1216.5,1189.8499755859375,1199.050048828125,1018.7559814453125,1475588
2016-02-03,1193.75,1214.949951171875,1180.1500244140625,1208.1500244140625,1026.4873046875,1308692
2016-02-04,1210.949951171875,1220.0,1201.0,1210.0250244140625,1028.080322265625,1250046
2016-02-05,1204.050048828125,1219.9749755859375,1204.050048828125,1210.9749755859375,1028.8876953125,1402996
2016-02-08,1200.0,1206.0250244140625,1173.5,1181.4749755859375,1003.8234252929688,1063658
2016-02-09,1166.800048828125,1166.800048828125,1127.800048828125,1140.699951171875,969.1796264648438,2489610
2016-02-10,1137.5,1144.949951171875,1129.050048828125,1134.4000244140625,963.82666015625,1890732
2016-02-11,1140.0,1144.5,1085.824951171875,1098.9749755859375,933.7283325195312,1962408
2016-02-12,1100.0,1121.699951171875,1082.0,1113.300048828125,945.8995361328125,2172568
2016-02-15,1125.0,1153.425048828125,1120.0,1134.574951171875,963.975341796875,2479712
2016-02-16,1133.0,1141.0,1121.5,1132.7750244140625,962.4459838867188,1588702
2016-02-17,1132.5,1139.824951171875,1123.199951171875,1137.7750244140625,966.6942138671875,1585178
2016-02-18,1142.5,1159.875,1139.0,1157.925048828125,983.814208984375,1529140
2016-02-19,1153.675048828125,1163.5,1152.7249755859375,1159.824951171875,985.4286499023438,879012
2016-02-22,1160.125,1171.5,1152.5,1157.949951171875,983.8355102539062,1324884
2016-02-23,1155.125,1159.949951171875,1128.375,1132.0,961.7874755859375,1306852
2016-02-24,1131.2249755859375,1131.2249755859375,1100.5999755859375,1105.4749755859375,939.251220703125,1659328
2016-02-25,1109.9000244140625,1114.0,1092.824951171875,1106.425048828125,940.0581665039062,1830556
2016-02-26,1114.8499755859375,1128.449951171875,1099.800048828125,1105.25,939.059814453125,1537536
2016-02-29,1118.5,1118.5,1057.5,1088.4000244140625,924.743408203125,2191718
2016-03-01,1096.5,1142.550048828125,1081.0,1138.324951171875,967.1614990234375,1999760
2016-03-02,1152.5,1165.0,1128.125,1159.425048828125,985.0888671875,1527486
2016-03-03,1168.0,1195.5,1150.5,1186.574951171875,1008.1565551757812,2648284
2016-03-04,1190.0,1190.0,1174.7750244140625,1178.7750244140625,1001.529052734375,1512966
2016-03-08,1171.050048828125,1183.5,1152.0999755859375,1177.1500244140625,1000.1483154296875,1268152
2016-03-09,1170.5,1184.699951171875,1147.574951171875,1178.625,1001.4019775390625,2017784
2016-03-10,1178.0250244140625,1179.925048828125,1157.4749755859375,1174.1500244140625,997.5997924804688,1661666
2016-03-11,1170.0,1195.425048828125,1167.5,1182.625,1004.8003540039062,1530528
2016-03-14,1181.0,1199.0,1170.0,1177.5,1000.446044921875,1636742
2016-03-15,1174.5250244140625,1181.75,1160.050048828125,1164.949951171875,989.7830810546875,1623356
2016-03-16,1157.5,1166.0,1153.449951171875,1163.5250244140625,988.5722045898438,1918246
2016-03-17,1167.0,1180.9000244140625,1166.0,1176.0250244140625,999.19287109375,2221088
2016-03-18,1180.0,1215.0,1180.0,1212.925048828125,1030.54443359375,3204070
2016-03-21,1213.0,1227.4749755859375,1210.0,1223.125,1039.2108154296875,2336982
2016-03-22,1221.0,1242.5,1218.25,1236.550048828125,1050.6170654296875,1951984
2016-03-23,1243.949951171875,1243.949951171875,1228.6500244140625,1236.9000244140625,1050.914306640625,2278434
2016-03-28,1245.5,1258.574951171875,1230.7750244140625,1236.699951171875,1050.7442626953125,3320882
2016-03-29,1239.0,1243.4749755859375,1227.5,1234.699951171875,1049.0450439453125,1838796
2016-03-30,1235.449951171875,1252.5,1230.0,1244.75,1057.5838623046875,2136504
2016-03-31,1239.1500244140625,1275.0,1236.074951171875,1260.1500244140625,1070.6689453125,4363964
2016-04-01,1252.5,1260.425048828125,1217.050048828125,1226.949951171875,1042.460205078125,3041400
2016-04-04,1228.0,1244.0,1223.5,1235.625,1049.8311767578125,1752352
2016-04-05,1235.4000244140625,1242.449951171875,1221.0250244140625,1231.375,1046.219970703125,1491794
2016-04-06,1235.0,1244.5,1229.675048828125,1240.949951171875,1054.3553466796875,1763150
2016-04-07,1240.0,1242.3499755859375,1228.5,1235.4000244140625,1049.6400146484375,2390942
2016-04-08,1233.0,1236.8499755859375,1213.5,1216.0250244140625,1033.1783447265625,1399500
2016-04-11,1216.5,1258.5,1206.5,1253.324951171875,1064.869873046875,2400648
2016-04-12,1249.0,1262.5,1244.050048828125,1259.074951171875,1069.7550048828125,1303628
2016-04-13,1265.0,1272.5,1256.25,1263.0999755859375,1073.1746826171875,1601468
2016-04-18,1226.5,1276.75,1220.0,1259.875,1070.43505859375,7121504
2016-04-20,1267.449951171875,1267.449951171875,1220.0,1225.175048828125,1040.9520263671875,6405024
2016-04-21,1225.5,1233.699951171875,1206.0999755859375,1212.199951171875,1029.9278564453125,2525724
2016-04-22,1209.5,1217.699951171875,1202.0999755859375,1208.5250244140625,1026.8057861328125,1964126
2016-04-25,1201.1500244140625,1228.5250244140625,1201.1500244140625,1225.625,1041.3350830078125,2267654
2016-04-26,1224.5,1246.75,1221.0,1244.9000244140625,1057.7115478515625,2554368
2016-04-27,1240.0,1257.300048828125,1237.949951171875,1255.550048828125,1066.7603759765625,1848670
2016-04-28,1250.6500244140625,1270.0,1249.050048828125,1263.875,1073.8330078125,4992744
2016-04-29,1258.5,1271.0,1255.0,1267.75,1077.125732421875,2372178
2016-05-02,1264.5,1265.0,1250.0,1263.3499755859375,1073.3870849609375,1116692
2016-05-03,1262.5,1265.0,1236.0,1239.050048828125,1052.7413330078125,2153118
2016-05-04,1236.949951171875,1247.0250244140625,1228.5,1239.0,1052.69873046875,1364892
2016-05-05,1239.0,1244.9749755859375,1231.7750244140625,1235.1500244140625,1049.4278564453125,1246566
2016-05-06,1232.5,1242.1500244140625,1215.5,1236.699951171875,1050.7442626953125,885598
2016-05-09,1236.699951171875,1259.0,1228.199951171875,1256.2750244140625,1067.37646484375,1821276
2016-05-10,1257.5,1266.9749755859375,1248.0,1261.449951171875,1071.7728271484375,1158534
2016-05-11,1250.0,1262.800048828125,1245.0,1259.1500244140625,1069.8193359375,1598716
2016-05-12,1260.2750244140625,1284.949951171875,1260.2750244140625,1283.0999755859375,1090.1673583984375,1513082
2016-05-13,1282.5,1283.0,1255.074951171875,1261.699951171875,1071.9854736328125,1621730
2016-05-16,1269.0,1282.4000244140625,1261.25,1275.574951171875,1083.7738037109375,1111526
2016-05-17,1282.0999755859375,1295.625,1276.0,1285.0999755859375,1091.8668212890625,1756698
2016-05-18,1282.925048828125,1282.925048828125,1263.0250244140625,1275.550048828125,1083.752685546875,1500740
2016-05-19,1277.5,1280.0,1263.050048828125,1278.4749755859375,1086.23828125,1038792
2016-05-20,1271.1500244140625,1282.9000244140625,1261.4000244140625,1264.6500244140625,1074.4915771484375,1230918
2016-05-23,1272.0,1272.949951171875,1240.0999755859375,1245.7249755859375,1058.412353515625,1533016
2016-05-24,1242.0,1244.125,1229.800048828125,1233.8499755859375,1048.3228759765625,1339158
2016-05-25,1240.5,1266.4749755859375,1240.5,1263.2249755859375,1073.2808837890625,1548678
2016-05-26,1265.0,1282.449951171875,1252.550048828125,1274.3499755859375,1082.73291015625,1943248
2016-05-27,1276.574951171875,1289.925048828125,1275.300048828125,1286.324951171875,1092.9075927734375,1104676
2016-05-30,1291.5,1320.9749755859375,1291.0,1318.199951171875,1119.9898681640625,1349464
2016-05-31,1320.0,1323.5,1281.0,1284.699951171875,1091.52685546875,3722608
2016-06-01,1285.5999755859375,1322.5,1285.5,1316.7750244140625,1118.7791748046875,1911942
2016-06-02,1300.0,1327.1500244140625,1300.0,1325.074951171875,1125.830810546875,1408756
2016-06-03,1325.699951171875,1329.0,1310.25,1314.7750244140625,1117.0799560546875,1554922
2016-06-06,1310.25,1319.5,1301.5999755859375,1306.25,1121.350341796875,1322026
2016-06-07,1307.0,1319.5,1306.5,1315.574951171875,1129.3553466796875,1202194
2016-06-08,1308.625,1314.2750244140625,1302.75,1306.550048828125,1121.6082763671875,938266
2016-06-09,1311.199951171875,1311.199951171875,1277.5999755859375,1288.625,1106.2205810546875,1562138
2016-06-10,1283.0,1301.625,1276.5999755859375,1277.875,1096.991943359375,1396832
2016-06-13,1270.0,1276.675048828125,1259.0,1273.5,1093.2362060546875,1029978
2016-06-14,1279.4749755859375,1279.4749755859375,1259.125,1267.425048828125,1088.021484375,977570
2016-06-15,1265.0,1282.449951171875,1261.0,1278.425048828125,1097.4642333984375,1270844
2016-06-16,1272.7750244140625,1282.3499755859375,1258.2249755859375,1279.1500244140625,1098.0863037109375,1145070
2016-06-17,1279.5,1305.0,1279.5,1301.300048828125,1117.1011962890625,1878988
2016-06-20,1301.300048828125,1334.0,1295.9000244140625,1329.6500244140625,1141.4383544921875,1872838
2016-06-21,1331.75,1332.5,1320.699951171875,1325.5999755859375,1137.961669921875,1027690
2016-06-22,1325.0,1338.8499755859375,1315.875,1333.824951171875,1145.022216796875,1761712
2016-06-23,1327.5,1329.75,1312.6500244140625,1322.675048828125,1135.45068359375,1397014
2016-06-24,1282.574951171875,1296.5999755859375,1257.074951171875,1286.9749755859375,1104.8037109375,3766586
2016-06-27,1273.5,1273.5,1241.324951171875,1247.925048828125,1071.2813720703125,4272566
2016-06-28,1247.925048828125,1251.449951171875,1229.199951171875,1231.9749755859375,1057.5892333984375,4499524
2016-06-29,1237.5,1256.25,1232.6500244140625,1251.449951171875,1074.3074951171875,2531264
2016-06-30,1261.0,1281.449951171875,1250.175048828125,1276.550048828125,1095.8546142578125,5121812
2016-07-01,1281.0,1282.300048828125,1247.175048828125,1250.425048828125,1073.4276123046875,2197296
2016-07-04,1258.0,1262.925048828125,1241.0,1247.0999755859375,1070.572998046875,1883484
2016-07-05,1247.0999755859375,1248.5250244140625,1238.574951171875,1242.6500244140625,1066.7532958984375,1559748
2016-07-07,1243.8499755859375,1245.925048828125,1212.5,1214.9000244140625,1042.930908203125,3316800
2016-07-08,1217.5,1221.0250244140625,1201.75,1213.300048828125,1041.5576171875,2456356
2016-07-11,1215.0,1235.9000244140625,1213.5,1232.074951171875,1057.6749267578125,1543632
2016-07-12,1235.8499755859375,1237.5,1217.925048828125,1232.4749755859375,1058.0184326171875,1465536
2016-07-13,1239.0,1249.625,1225.625,1246.550048828125,1070.1009521484375,2102300
2016-07-14,1243.0,1264.5,1235.5,1260.949951171875,1082.462890625,2699988
2016-07-15,1258.5,1263.9000244140625,1213.2750244140625,1222.675048828125,1049.60546875,8336366
2016-07-18,1223.5,1234.5,1215.300048828125,1216.7249755859375,1044.4976806640625,2598850
2016-07-19,1213.75,1236.4000244140625,1213.75,1233.0999755859375,1058.554931640625,2362896
2016-07-20,1225.0,1251.25,1224.074951171875,1247.4749755859375,1070.89501953125,2815252
2016-07-21,1244.75,1259.75,1232.2249755859375,1253.0250244140625,1075.6595458984375,2527148
2016-07-22,1249.449951171875,1262.0,1246.0,1257.550048828125,1079.5439453125,1517216
2016-07-25,1256.0,1281.5999755859375,1252.9000244140625,1279.4749755859375,1101.2110595703125,1688796
2016-07-26,1279.4749755859375,1284.0,1266.5,1276.300048828125,1098.47900390625,2311290
2016-07-27,1277.5,1290.199951171875,1272.5,1288.7750244140625,1109.2158203125,1750510
2016-07-28,1290.25,1314.7750244140625,1288.5250244140625,1309.625,1127.160888671875,4632080
2016-07-29,1307.0,1317.449951171875,1299.5,1309.6500244140625,1127.18212890625,2488084
2016-08-01,1316.0,1362.5,1316.0,1354.125,1165.4608154296875,3961704
2016-08-02,1351.449951171875,1357.8499755859375,1344.9000244140625,1349.5999755859375,1161.56640625,2578162
2016-08-03,1343.0,1349.5,1324.5250244140625,1328.1500244140625,1143.10498046875,2294702
2016-08-04,1335.0,1341.4749755859375,1318.125,1326.0,1141.2547607421875,1415416
2016-08-05,1336.949951171875,1342.1500244140625,1316.0,1324.550048828125,1140.006591796875,1868484
2016-08-08,1320.0,1334.0,1314.5250244140625,1324.75,1140.1787109375,2058244
2016-08-09,1329.0,1329.9000244140625,1289.425048828125,1325.0999755859375,1140.4796142578125,2261914
2016-08-10,1325.5,1341.0,1324.0,1337.699951171875,1151.3240966796875,2062078
2016-08-11,1332.7750244140625,1357.5,1332.7750244140625,1354.949951171875,1166.1708984375,2233138
2016-08-12,1352.5,1372.4000244140625,1351.0250244140625,1369.2249755859375,1178.45703125,2327358
2016-08-16,1369.0,1370.0,1336.925048828125,1345.8499755859375,1158.338623046875,3183754
2016-08-17,1349.5,1349.5,1309.0,1312.2750244140625,1129.4415283203125,1848566
2016-08-18,1317.5,1328.7750244140625,1315.050048828125,1319.2750244140625,1135.466064453125,1292064
2016-08-19,1320.0,1323.2249755859375,1300.0,1301.75,1120.3828125,2416244
2016-08-22,1294.0,1297.2249755859375,1268.1500244140625,1274.3499755859375,1096.8001708984375,2265274
2016-08-23,1272.4749755859375,1302.4749755859375,1270.0999755859375,1300.5250244140625,1119.32861328125,1503374
2016-08-24,1294.9000244140625,1301.0,1284.5250244140625,1286.0250244140625,1106.848876953125,1116878
2016-08-25,1290.0,1294.8499755859375,1263.0,1275.5250244140625,1097.8116455078125,1939690
2016-08-26,1279.9000244140625,1286.2750244140625,1258.5999755859375,1262.4749755859375,1086.580322265625,1250314
2016-08-29,1267.4749755859375,1267.4749755859375,1233.375,1250.2750244140625,1076.079833984375,1488728
2016-08-30,1255.0,1274.9000244140625,1250.625,1272.074951171875,1094.8424072265625,1444026
2016-08-31,1275.0,1275.0,1250.425048828125,1255.6500244140625,1080.7060546875,3231668
2016-09-01,1262.449951171875,1267.4749755859375,1243.5250244140625,1253.75,1079.0706787109375,1345736
2016-09-02,1256.0,1259.699951171875,1248.0250244140625,1257.4000244140625,1082.2120361328125,1742330
2016-09-06,1259.949951171875,1260.074951171875,1240.0,1242.0250244140625,1068.979248046875,2239066
2016-09-07,1249.8499755859375,1249.8499755859375,1211.5,1220.2750244140625,1050.2596435546875,3854040
2016-09-08,1180.0,1180.0,1142.375,1161.050048828125,999.2861328125,7021516
2016-09-09,1164.8499755859375,1183.324951171875,1160.0250244140625,1176.2249755859375,1012.3466796875,2742438
2016-09-12,1168.5,1181.9749755859375,1162.0,1179.5250244140625,1015.1869506835938,2024454
2016-09-14,1181.0,1188.800048828125,1155.0,1164.2249755859375,1002.0187377929688,2069858
2016-09-15,1169.9749755859375,1171.050048828125,1158.375,1163.4749755859375,1001.3734130859375,2818964
2016-09-16,1168.3499755859375,1188.0,1160.0,1180.8499755859375,1016.327392578125,4358004
2016-09-19,1182.5,1213.5,1175.0,1205.7249755859375,1037.736572265625,2802546
2016-09-20,1205.5,1208.449951171875,1192.699951171875,1203.25,1035.6065673828125,1184552
2016-09-21,1203.8499755859375,1212.0,1200.3499755859375,1206.699951171875,1038.575927734375,1678020
2016-09-22,1212.625,1214.0,1185.550048828125,1189.0,1023.3421020507812,2857574
2016-09-23,1191.0,1201.925048828125,1185.574951171875,1199.050048828125,1031.99169921875,1800726
2016-09-26,1200.550048828125,1209.550048828125,1197.5,1200.550048828125,1033.2825927734375,1753476
2016-09-27,1200.550048828125,1224.0,1200.550048828125,1218.050048828125,1048.3443603515625,2038792
2016-09-28,1215.5,1218.75,1207.5999755859375,1211.5250244140625,1042.7283935546875,1731328
2016-09-29,1217.5,1228.25,1209.800048828125,1218.9000244140625,1049.076416015625,3603958
2016-09-30,1218.5250244140625,1224.9000244140625,1211.550048828125,1215.4000244140625,1046.0638427734375,2175364
2016-10-03,1225.0,1228.824951171875,1200.550048828125,1205.8499755859375,1037.843994140625,1818880
2016-10-04,1210.0,1212.5250244140625,1199.0,1202.574951171875,1035.025634765625,1780718
2016-10-05,1204.0,1207.699951171875,1188.050048828125,1193.175048828125,1026.9354248046875,1176354
2016-10-06,1197.5,1201.199951171875,1186.375,1194.375,1027.968017578125,2267572
2016-10-07,1194.0,1194.0,1179.0999755859375,1183.9000244140625,1018.9523315429688,1816512
2016-10-10,1184.949951171875,1193.449951171875,1177.5250244140625,1190.1500244140625,1024.33154296875,1202142
2016-10-13,1181.6500244140625,1184.949951171875,1160.449951171875,1164.449951171875,1002.2123413085938,5173334
2016-10-14,1157.5,1193.5,1145.5,1183.0999755859375,1018.2638549804688,7741214
2016-10-17,1184.449951171875,1187.9000244140625,1172.199951171875,1181.2249755859375,1016.650146484375,2728346
2016-10-18,1188.0,1207.8499755859375,1177.4000244140625,1200.0999755859375,1032.8953857421875,2128632
2016-10-19,1200.5,1205.0,1185.1500244140625,1197.550048828125,1030.7005615234375,1985058
2016-10-20,1198.449951171875,1204.675048828125,1193.0,1200.574951171875,1033.3040771484375,1265854
2016-10-21,1200.0,1215.949951171875,1199.125,1214.324951171875,1045.138427734375,1259660
2016-10-24,1214.0999755859375,1217.449951171875,1201.2750244140625,1213.8499755859375,1047.533203125,1253190
2016-10-25,1202.5,1207.300048828125,1190.5,1199.2249755859375,1034.912109375,1772466
2016-10-26,1199.300048828125,1201.375,1186.25,1198.125,1033.9630126953125,1437130
2016-10-27,1189.8499755859375,1214.75,1182.75,1209.050048828125,1043.3909912109375,2941602
2016-10-28,1205.0,1207.550048828125,1194.0,1199.3499755859375,1035.019775390625,1752102
2016-11-01,1199.8499755859375,1199.8499755859375,1167.074951171875,1175.0,1014.0061645507812,2934776
2016-11-02,1170.5,1172.0,1147.5,1152.0250244140625,994.179443359375,2325076
2016-11-03,1147.0,1167.5,1142.25,1159.7249755859375,1000.8240356445312,1463310
2016-11-04,1160.0,1168.074951171875,1147.0,1165.2750244140625,1005.613525390625,1183752
2016-11-07,1168.949951171875,1172.449951171875,1130.0250244140625,1138.5250244140625,982.5291137695312,2048052
2016-11-08,1140.2249755859375,1153.5,1130.0,1141.5999755859375,985.1826171875,1933634
2016-11-09,1090.0,1137.5,1071.425048828125,1084.925048828125,936.2731323242188,4500226
2016-11-10,1102.4000244140625,1108.75,1070.4000244140625,1077.7249755859375,930.0593872070312,2172426
2016-11-11,1073.5250244140625,1073.5250244140625,1043.0999755859375,1050.574951171875,906.6296997070312,2398424
2016-11-15,1058.449951171875,1078.7750244140625,1025.949951171875,1060.6500244140625,915.3240966796875,6290324
2016-11-16,1072.550048828125,1104.449951171875,1069.0,1094.800048828125,944.794921875,4019958
2016-11-17,1092.5,1104.300048828125,1065.074951171875,1068.5999755859375,922.184814453125,2504688
2016-11-18,1071.0,1075.0,1052.0999755859375,1062.550048828125,916.9639282226562,2140534
2016-11-21,1063.0999755859375,1070.0,1052.5,1066.449951171875,920.3294677734375,1793366
2016-11-22,1066.0,1088.7249755859375,1061.0250244140625,1067.5,921.2356567382812,1318860
2016-11-23,1074.5,1081.4749755859375,1063.5999755859375,1078.175048828125,930.4478149414062,1275808
2016-11-24,1077.449951171875,1103.800048828125,1068.5,1094.2249755859375,944.2989501953125,3026234
2016-11-25,1106.0,1153.625,1096.0999755859375,1150.175048828125,992.5825805664062,4276148
2016-11-28,1147.0,1159.7249755859375,1125.949951171875,1141.300048828125,984.923583984375,1924296
